MatchId,WinningTeam,Champion1,Champ1Spell1,Champ1Spell2,Champion2,Champ2Spell1,Champ2Spell2,Champion3,Champ3Spell1,Champ3Spell2,Champion4,Champ4Spell1,Champ4Spell2,Champion5,Champ5Spell1,Champ5Spell2,Champion6,Champ6Spell1,Champ6Spell2,Champion7,Champ7Spell1,Champ7Spell2,Champion8,Champ8Spell1,Champ8Spell2,Champion9,Champ9Spell1,Champ9Spell2,Champion10,Champ10Spell1,Champ10Spell2
2541517400,Blue,Alistar,Mark,Flash,Soraka,Flash,Clarity,Aurelion Sol,Ghost,Flash,Fiddlesticks,Flash,Mark,Twitch,Heal,Flash,Maokai,Flash,Mark,Heimerdinger,Flash,Ghost,Galio,Flash,Mark,Riven,Flash,Mark,Twisted Fate,Mark,Flash
2541517401,Blue,Jhin,Heal,Flash,Teemo,Mark,Flash,Sivir,Mark,Flash,Corki,Clarity,Flash,Dr. Mundo,Flash,Barrier,Malphite,Mark,Flash,Ezreal,Heal,Flash,Janna,Mark,Flash,Vel'Koz,Flash,Ghost,Anivia,Clarity,Flash
2541517402,Purple,Singed,Flash,Ignite,Heimerdinger,Flash,Mark,Brand,Clarity,Flash,Ahri,Flash,Clarity,LeBlanc,Flash,Heal,Jinx,Heal,Flash,Cho'Gath,Flash,Clarity,Nunu,Heal,Flash,Sejuani,Flash,Heal,Tryndamere,Heal,Flash
2541517403,Purple,LeBlanc,Clarity,Flash,Sivir,Flash,Heal,Anivia,Heal,Flash,Kayle,Flash,Ghost,Quinn,Flash,Heal,Blitzcrank,Flash,Exhaust,Malzahar,Flash,Clarity,Zyra,Flash,Mark,Camille,Mark,Flash,Ziggs,Flash,Heal
2541517404,Purple,Ryze,Ghost,Flash,Zyra,Flash,Mark,Wukong,Mark,Flash,Jarvan IV,Flash,Mark,Shen,Flash,Mark,Annie,Flash,Mark,Poppy,Mark,Flash,Soraka,Exhaust,Flash,Sivir,Flash,Exhaust,Caitlyn,Heal,Flash
2541517405,Blue,Shaco,Flash,Mark,Warwick,Heal,Flash,Yorick,Heal,Flash,Ziggs,Clarity,Flash,Anivia,Flash,Exhaust,Blitzcrank,Flash,Mark,Tristana,Mark,Flash,Teemo,Mark,Flash,LeBlanc,Cleanse,Flash,Jinx,Flash,Heal
2541517406,Blue,Teemo,Flash,Heal,Jinx,Heal,Flash,Orianna,Flash,Heal,Rammus,Mark,Ignite,Heimerdinger,Flash,Barrier,Corki,Ignite,Flash,Zyra,Flash,Ignite,Twitch,Exhaust,Flash,Annie,Barrier,Flash,Kindred,Exhaust,Flash
2541517407,Purple,Warwick,Mark,Flash,Anivia,Clarity,Flash,Graves,Flash,Mark,Viktor,Mark,Flash,Annie,Heal,Flash,Taric,Flash,Exhaust,Lulu,Flash,Heal,Xerath,Flash,Clarity,Soraka,Clarity,Flash,Blitzcrank,Heal,Flash
2541517408,Purple,Zilean,Flash,Barrier,Pantheon,Mark,Flash,Ryze,Heal,Flash,Syndra,Ignite,Flash,Ashe,Heal,Flash,Fiddlesticks,Clarity,Flash,Zyra,Mark,Ghost,Jarvan IV,Flash,Mark,Jinx,Heal,Flash,Taliyah,Ignite,Flash
2541517411,Blue,Sivir,Heal,Flash,Jinx,Heal,Flash,Anivia,Clarity,Flash,Ahri,Flash,Clarity,Darius,Mark,Flash,Nidalee,Mark,Flash,Zyra,Clarity,Flash,Fiddlesticks,Mark,Clarity,Amumu,Flash,Heal,Jayce,Mark,Flash
2541517412,Blue,Soraka,Heal,Flash,Brand,Flash,Heal,Xin Zhao,Flash,Heal,Nunu,Ignite,Flash,Annie,Exhaust,Flash,Nidalee,Flash,Heal,Miss Fortune,Heal,Clarity,Jayce,Clarity,Heal,Jinx,Heal,Flash,Sivir,Exhaust,Barrier
2541517413,Purple,Brand,Clarity,Flash,Swain,Flash,Heal,Shen,Flash,Mark,Hecarim,Flash,Mark,Azir,Exhaust,Flash,Renekton,Mark,Flash,Ashe,Heal,Flash,Xayah,Flash,Heal,Fiddlesticks,Flash,Mark,Yasuo,Flash,Mark
2541517414,Purple,Malzahar,Flash,Ignite,Ashe,Heal,Flash,Fiora,Flash,Mark,Talon,Mark,Flash,Ryze,Flash,Mark,Darius,Flash,Mark,Amumu,Flash,Heal,Orianna,Flash,Mark,Ezreal,Heal,Flash,Varus,Heal,Flash
2541517415,Blue,Amumu,Flash,Mark,Nidalee,Mark,Flash,Akali,Mark,Flash,Galio,Clarity,Flash,Twisted Fate,Flash,Mark,Ryze,Exhaust,Flash,Blitzcrank,Mark,Flash,Jhin,Flash,Ghost,Rammus,Flash,Mark,Urgot,Mark,Flash
2541517416,Blue,Blitzcrank,Flash,Heal,Heimerdinger,Flash,Mark,Fiddlesticks,Heal,Flash,Ahri,Heal,Flash,Jinx,Heal,Flash,Ivern,Exhaust,Flash,Katarina,Flash,Heal,Nidalee,Clarity,Flash,Jarvan IV,Heal,Flash,Jayce,Heal,Flash
2541517417,Blue,Nasus,Mark,Flash,Kayle,Flash,Mark,Sivir,Heal,Flash,Yasuo,Flash,Mark,Vel'Koz,Flash,Heal,Xayah,Heal,Flash,Master Yi,Mark,Flash,Braum,Mark,Flash,Lissandra,Mark,Flash,Corki,Heal,Flash
2541517419,Blue,Lulu,Flash,Mark,Akali,Flash,Mark,Lee Sin,Mark,Flash,Caitlyn,Flash,Mark,Morgana,Barrier,Flash,Katarina,Flash,Mark,Zilean,Clarity,Heal,Gangplank,Flash,Exhaust,Yasuo,Exhaust,Flash,Udyr,Mark,Flash
2541517420,Blue,Garen,Mark,Flash,Sivir,Mark,Flash,Irelia,Mark,Flash,Zilean,Mark,Flash,Jinx,Heal,Flash,Riven,Mark,Flash,Lee Sin,Mark,Flash,Kalista,Flash,Heal,Rumble,Mark,Flash,Galio,Clarity,Flash
2541517421,Blue,Veigar,Clarity,Flash,Tristana,Flash,Heal,Vi,Flash,Mark,Diana,Mark,Flash,Rakan,Ghost,Flash,Nunu,Mark,Flash,Janna,Clarity,Ignite,Ahri,Exhaust,Flash,Lucian,Flash,Mark,Jarvan IV,Mark,Flash
2541517422,Blue,Xin Zhao,Mark,Flash,Jayce,Clarity,Flash,Fiddlesticks,Flash,Mark,Yasuo,Mark,Flash,Vladimir,Heal,Flash,Singed,Ghost,Flash,Morgana,Flash,Exhaust,Ashe,Heal,Flash,Kha'Zix,Ignite,Mark,Jarvan IV,Mark,Flash
2541517437,Purple,Blitzcrank,Flash,Mark,Tahm Kench,Flash,Mark,Xin Zhao,Flash,Mark,Kog'Maw,Ignite,Flash,Caitlyn,Heal,Flash,Zed,Flash,Mark,Vladimir,Mark,Flash,Varus,Heal,Flash,Karthus,Mark,Flash,Miss Fortune,Heal,Flash
2541517438,Purple,Azir,Flash,Mark,Ashe,Flash,Ignite,Ekko,Mark,Flash,Taric,Mark,Flash,Jinx,Heal,Flash,Miss Fortune,Heal,Flash,Galio,Mark,Flash,Zyra,Flash,Clarity,Corki,Flash,Heal,Kalista,Mark,Flash
2541517439,Blue,Sion,Flash,Mark,Fizz,Flash,Mark,Janna,Mark,Flash,Trundle,Mark,Flash,Diana,Mark,Flash,Veigar,Clarity,Flash,Teemo,Flash,Mark,Fiddlesticks,Flash,Mark,Lissandra,Mark,Flash,Taliyah,Flash,Ghost
2541517441,Purple,Caitlyn,Mark,Flash,Zyra,Flash,Mark,Cassiopeia,Ghost,Flash,Master Yi,Flash,Mark,Ekko,Flash,Mark,Lux,Clarity,Heal,Twisted Fate,Mark,Flash,Thresh,Mark,Flash,Morgana,Heal,Clarity,Skarner,Mark,Flash
2541517442,Blue,Zyra,Clarity,Flash,Vi,Mark,Flash,Shyvana,Heal,Flash,Twisted Fate,Flash,Heal,Caitlyn,Clarity,Heal,Fiddlesticks,Flash,Heal,Darius,Mark,Flash,Gragas,Flash,Mark,Varus,Mark,Flash,Xerath,Heal,Flash
2541517443,Blue,Jarvan IV,Flash,Ignite,Darius,Barrier,Heal,Blitzcrank,Barrier,Ignite,Anivia,Ghost,Barrier,Sivir,Exhaust,Barrier,Nidalee,Flash,Heal,Ahri,Barrier,Ignite,Zyra,Barrier,Exhaust,Jayce,Ghost,Heal,Rammus,Barrier,Heal
2541517444,Purple,LeBlanc,Flash,Mark,Thresh,Ignite,Flash,Teemo,Heal,Flash,Tryndamere,Flash,Mark,Vel'Koz,Flash,Clarity,Akali,Mark,Flash,Galio,Flash,Mark,Jayce,Mark,Flash,Singed,Flash,Ignite,Dr. Mundo,Mark,Flash
2541517445,Purple,Wukong,Flash,Mark,Annie,Mark,Flash,Camille,Mark,Flash,Gragas,Barrier,Flash,Swain,Clarity,Flash,Master Yi,Heal,Flash,Ashe,Cleanse,Flash,Zilean,Heal,Clarity,Rumble,Heal,Flash,Nami,Exhaust,Flash
2541517446,Purple,Ezreal,Ignite,Flash,Vel'Koz,Heal,Flash,Kha'Zix,Flash,Mark,Aatrox,Flash,Clarity,Maokai,Flash,Mark,Jinx,Flash,Mark,Zyra,Clarity,Flash,Tahm Kench,Mark,Flash,Thresh,Mark,Flash,Garen,Ignite,Flash
2541517448,Blue,Janna,Clarity,Ignite,Tryndamere,Flash,Mark,Master Yi,Mark,Heal,Volibear,Heal,Flash,Lux,Flash,Clarity,Jinx,Flash,Mark,Corki,Flash,Ghost,Jayce,Heal,Flash,Karma,Heal,Flash,Illaoi,Flash,Heal
2541517449,Purple,Singed,Flash,Mark,Akali,Clarity,Mark,Alistar,Mark,Flash,Rek'Sai,Clarity,Mark,Lux,Barrier,Flash,Sona,Barrier,Flash,Master Yi,Mark,Flash,Draven,Flash,Clarity,Morgana,Clarity,Flash,Veigar,Clarity,Heal
2541517450,Blue,Ashe,Mark,Flash,Warwick,Heal,Flash,Sivir,Clarity,Heal,Jayce,Clarity,Heal,Amumu,Exhaust,Flash,Darius,Flash,Clarity,Annie,Flash,Heal,Vayne,Heal,Flash,Graves,Mark,Flash,Blitzcrank,Flash,Mark
2541517457,Blue,Irelia,Heal,Flash,Quinn,Flash,Mark,Orianna,Flash,Mark,Viktor,Ignite,Flash,Annie,Heal,Flash,Lucian,Flash,Mark,Master Yi,Flash,Mark,Darius,Flash,Mark,Hecarim,Mark,Flash,Gragas,Mark,Flash
2541517460,Purple,Sejuani,Mark,Flash,Lee Sin,Ignite,Flash,Viktor,Ghost,Flash,Gnar,Flash,Mark,Blitzcrank,Mark,Flash,Irelia,Flash,Heal,Warwick,Mark,Flash,Anivia,Flash,Heal,Caitlyn,Flash,Mark,Tahm Kench,Flash,Mark
2541517461,Blue,Soraka,Clarity,Flash,Jarvan IV,Flash,Mark,Zed,Ignite,Mark,Ahri,Flash,Clarity,Twisted Fate,Mark,Flash,Anivia,Flash,Ignite,Diana,Mark,Flash,Fiddlesticks,Mark,Flash,Dr. Mundo,Flash,Mark,Malphite,Flash,Ignite
2541517462,Blue,Sona,Flash,Barrier,Miss Fortune,Clarity,Flash,Braum,Flash,Clarity,Kennen,Flash,Mark,Teemo,Clarity,Flash,Sivir,Mark,Flash,Rumble,Barrier,Flash,Udyr,Flash,Mark,Tryndamere,Clarity,Flash,Talon,Mark,Flash
2541517463,Purple,Urgot,Ghost,Flash,Annie,Flash,Mark,Soraka,Heal,Flash,Tristana,Mark,Flash,Lux,Flash,Heal,Anivia,Heal,Flash,Jayce,Heal,Flash,Zyra,Clarity,Flash,Miss Fortune,Mark,Flash,Jinx,Heal,Flash
2541517466,Blue,Sejuani,Flash,Heal,Vayne,Heal,Flash,Jarvan IV,Flash,Mark,Leona,Heal,Flash,Master Yi,Flash,Mark,Darius,Flash,Ghost,Zed,Ignite,Flash,Ziggs,Clarity,Flash,Tristana,Mark,Flash,Jax,Flash,Ignite
2541517467,Purple,Anivia,Flash,Barrier,Urgot,Heal,Flash,Twitch,Clarity,Flash,Pantheon,Mark,Flash,Rakan,Mark,Flash,Kindred,Flash,Heal,Darius,Flash,Barrier,Nunu,Mark,Flash,Jhin,Heal,Flash,Garen,Ignite,Flash
2541517468,Blue,Draven,Heal,Flash,Sona,Flash,Mark,Cho'Gath,Mark,Flash,Blitzcrank,Heal,Flash,Ahri,Flash,Ignite,Warwick,Mark,Flash,Tristana,Flash,Heal,Veigar,Mark,Flash,Riven,Flash,Mark,Sejuani,Flash,Mark
2541517469,Blue,Vayne,Heal,Flash,Varus,Mark,Flash,Nidalee,Mark,Flash,Malphite,Ignite,Flash,Fiddlesticks,Mark,Flash,Bard,Flash,Barrier,Jhin,Heal,Flash,Graves,Mark,Flash,Morgana,Flash,Mark,Garen,Heal,Flash
2541517515,Blue,Azir,Flash,Mark,Master Yi,Heal,Flash,Warwick,Flash,Heal,Fiddlesticks,Heal,Flash,Jayce,Heal,Flash,Sivir,Flash,Heal,Jinx,Clarity,Heal,Garen,Heal,Flash,Caitlyn,Flash,Mark,Soraka,Exhaust,Flash
2541517517,Blue,Garen,Exhaust,Ignite,Shyvana,Flash,Heal,Ahri,Barrier,Heal,Blitzcrank,Heal,Flash,Katarina,Flash,Heal,Zyra,Cleanse,Ghost,Jarvan IV,Barrier,Ignite,Jayce,Exhaust,Barrier,Jinx,Barrier,Exhaust,Warwick,Heal,Flash
2541517518,Purple,Ryze,Flash,Ghost,Xerath,Clarity,Flash,Varus,Flash,Mark,Malphite,Mark,Flash,Nami,Flash,Exhaust,Kled,Flash,Mark,Viktor,Flash,Exhaust,Amumu,Mark,Flash,Veigar,Flash,Mark,Taric,Flash,Mark
2541517519,Blue,Xerath,Flash,Heal,Kog'Maw,Clarity,Flash,Ashe,Flash,Barrier,Varus,Flash,Heal,Ryze,Flash,Mark,Swain,Mark,Flash,Thresh,Flash,Mark,Veigar,Mark,Flash,Aurelion Sol,Flash,Exhaust,Lissandra,Flash,Mark
2541517522,Blue,Malphite,Flash,Clarity,Draven,Flash,Clarity,Alistar,Flash,Mark,Anivia,Flash,Clarity,Nidalee,Mark,Flash,Ziggs,Flash,Clarity,Rek'Sai,Flash,Mark,Leona,Flash,Heal,Azir,Flash,Heal,Cassiopeia,Flash,Ghost
2541517525,Blue,Ahri,Mark,Exhaust,Illaoi,Barrier,Heal,Kayle,Heal,Flash,Jarvan IV,Heal,Flash,Jayce,Heal,Flash,Fiddlesticks,Clarity,Heal,Nunu,Mark,Flash,Ashe,Flash,Heal,Zyra,Clarity,Flash,Tristana,Barrier,Ghost
2541517526,Blue,Vayne,Mark,Flash,Miss Fortune,Heal,Flash,Jayce,Mark,Heal,Rammus,Flash,Mark,Draven,Flash,Heal,Zilean,Flash,Heal,Ekko,Flash,Clarity,Viktor,Clarity,Flash,Renekton,Heal,Flash,Akali,Heal,Flash
2541517529,Blue,Dr. Mundo,Mark,Flash,Malphite,Mark,Flash,Quinn,Heal,Flash,Tahm Kench,Mark,Flash,Darius,Mark,Flash,Lulu,Mark,Flash,Amumu,Mark,Flash,Warwick,Flash,Mark,Nasus,Flash,Mark,Shaco,Clarity,Exhaust
2541517530,Blue,Ezreal,Flash,Clarity,Master Yi,Mark,Ignite,Annie,Heal,Flash,Soraka,Heal,Flash,Blitzcrank,Flash,Clarity,Rengar,Flash,Mark,Cho'Gath,Mark,Flash,Malzahar,Flash,Clarity,Xayah,Heal,Flash,Malphite,Flash,Heal
2541517531,Purple,Lux,Flash,Mark,Cho'Gath,Flash,Mark,Alistar,Barrier,Mark,Miss Fortune,Clarity,Heal,Ryze,Clarity,Flash,Karthus,Flash,Mark,Fiora,Mark,Flash,Fizz,Flash,Mark,Graves,Barrier,Flash,Illaoi,Flash,Mark
2541517532,Purple,Jhin,Flash,Ignite,Jayce,Flash,Ignite,Nidalee,Flash,Heal,Jinx,Flash,Heal,Sivir,Heal,Flash,Jarvan IV,Flash,Heal,Darius,Flash,Mark,Volibear,Heal,Flash,Master Yi,Heal,Clarity,Taric,Clarity,Flash
2541517534,Purple,Twitch,Barrier,Flash,Soraka,Mark,Flash,Fiddlesticks,Mark,Flash,Nunu,Mark,Flash,Yasuo,Mark,Flash,Malzahar,Flash,Barrier,Vladimir,Flash,Mark,Azir,Mark,Flash,Sona,Flash,Clarity,Camille,Mark,Flash
2541517535,Blue,Jayce,Flash,Mark,Taric,Mark,Flash,Lux,Heal,Flash,Yasuo,Mark,Flash,Katarina,Mark,Flash,Amumu,Flash,Mark,Swain,Flash,Ignite,Thresh,Flash,Ghost,Ezreal,Flash,Mark,Zed,Mark,Flash
2541517539,Purple,Zilean,Flash,Clarity,Gragas,Mark,Flash,Trundle,Mark,Flash,Gnar,Mark,Flash,Blitzcrank,Mark,Flash,Irelia,Mark,Flash,Anivia,Ghost,Flash,Karma,Ghost,Mark,Lee Sin,Mark,Flash,Morgana,Clarity,Flash
2541517540,Purple,Jayce,Flash,Mark,Lux,Exhaust,Flash,Kog'Maw,Flash,Mark,Azir,Clarity,Flash,Vayne,Flash,Exhaust,Vladimir,Mark,Flash,Cho'Gath,Mark,Flash,Karthus,Flash,Clarity,Elise,Mark,Flash,Kassadin,Flash,Ghost
2541517542,Purple,Swain,Flash,Mark,Nidalee,Mark,Flash,Cho'Gath,Flash,Mark,Corki,Heal,Flash,Vayne,Mark,Flash,Evelynn,Flash,Mark,Orianna,Flash,Clarity,Cassiopeia,Ghost,Flash,Varus,Heal,Flash,Lux,Exhaust,Flash
2541517545,Blue,Twisted Fate,Ghost,Flash,Rumble,Flash,Mark,Morgana,Flash,Ignite,Master Yi,Flash,Mark,Ezreal,Heal,Flash,Ekko,Mark,Flash,Olaf,Mark,Flash,Thresh,Flash,Mark,Soraka,Flash,Mark,Gangplank,Flash,Heal
2541517548,Blue,Azir,Mark,Flash,Pantheon,Flash,Clarity,Kayle,Mark,Flash,Twisted Fate,Mark,Flash,Maokai,Flash,Clarity,Veigar,Mark,Flash,Janna,Mark,Flash,Morgana,Flash,Ignite,Lulu,Flash,Heal,Malphite,Flash,Mark
2541517550,Purple,Lux,Exhaust,Flash,Aurelion Sol,Clarity,Flash,Xayah,Ignite,Flash,Gragas,Flash,Mark,Jayce,Clarity,Flash,Pantheon,Mark,Flash,Tryndamere,Flash,Mark,Karthus,Flash,Barrier,Jinx,Exhaust,Flash,Katarina,Flash,Barrier
2541517551,Purple,Katarina,Ignite,Flash,Elise,Mark,Flash,Gangplank,Mark,Flash,Alistar,Mark,Flash,Cassiopeia,Mark,Flash,Lux,Flash,Clarity,Jax,Heal,Flash,Xayah,Exhaust,Flash,Janna,Heal,Flash,Annie,Mark,Flash
2541517552,Purple,Teemo,Clarity,Flash,Lux,Clarity,Flash,Miss Fortune,Ghost,Flash,Amumu,Flash,Ignite,Jayce,Flash,Heal,Xerath,Flash,Clarity,Nunu,Mark,Flash,Nidalee,Heal,Flash,Fizz,Mark,Flash,Twitch,Heal,Flash
2541517557,Blue,Miss Fortune,Flash,Exhaust,Illaoi,Mark,Flash,Varus,Clarity,Flash,Darius,Flash,Mark,Ezreal,Heal,Flash,LeBlanc,Mark,Flash,Swain,Mark,Flash,Karma,Mark,Flash,Taliyah,Flash,Mark,Kog'Maw,Flash,Mark
2541517558,Purple,Wukong,Flash,Mark,Nasus,Mark,Flash,Nautilus,Flash,Clarity,Jhin,Mark,Flash,Viktor,Clarity,Flash,Blitzcrank,Mark,Flash,Shen,Flash,Mark,Varus,Flash,Mark,Zyra,Flash,Clarity,Illaoi,Mark,Flash
2541517559,Blue,Dr. Mundo,Flash,Mark,Lee Sin,Mark,Flash,Taliyah,Flash,Mark,Lux,Mark,Flash,Sivir,Flash,Mark,Ahri,Flash,Clarity,Fiddlesticks,Flash,Clarity,Warwick,Flash,Mark,Jhin,Flash,Clarity,Tristana,Mark,Flash
2541517560,Purple,Twitch,Flash,Mark,Taric,Mark,Flash,Sona,Clarity,Flash,Poppy,Flash,Mark,Volibear,Mark,Flash,Wukong,Flash,Mark,Olaf,Flash,Barrier,Master Yi,Flash,Mark,Lux,Flash,Ignite,Brand,Flash,Heal
2541517561,Blue,Thresh,Mark,Flash,Lux,Mark,Flash,Malzahar,Clarity,Flash,Zyra,Flash,Ghost,Graves,Flash,Mark,Rammus,Mark,Flash,Lulu,Flash,Clarity,Zed,Mark,Flash,Nasus,Barrier,Flash,Twisted Fate,Flash,Clarity
2541517562,Blue,Garen,Flash,Heal,Katarina,Mark,Flash,Cho'Gath,Mark,Flash,Akali,Mark,Flash,Karma,Mark,Flash,Ashe,Flash,Heal,Darius,Flash,Heal,Nautilus,Flash,Mark,Nunu,Flash,Mark,Karthus,Clarity,Flash
2541517564,Blue,Thresh,Mark,Flash,Pantheon,Flash,Mark,Kalista,Flash,Heal,Sivir,Flash,Mark,Ekko,Mark,Flash,Zilean,Flash,Clarity,Ryze,Mark,Flash,Twisted Fate,Flash,Heal,Fiora,Mark,Flash,Teemo,Mark,Flash
2541517565,Purple,Katarina,Heal,Flash,Ashe,Barrier,Flash,Nasus,Flash,Mark,Fizz,Barrier,Heal,Teemo,Flash,Cleanse,Jinx,Heal,Flash,Amumu,Ignite,Flash,Viktor,Heal,Clarity,Taliyah,Ignite,Flash,Talon,Ignite,Flash
2541517566,Blue,Fiora,Mark,Flash,Annie,Mark,Flash,Karthus,Flash,Mark,Corki,Exhaust,Flash,Malzahar,Flash,Ignite,Janna,Clarity,Flash,Zyra,Clarity,Flash,Teemo,Heal,Flash,Taliyah,Flash,Barrier,Lux,Clarity,Flash
2541517567,Blue,Morgana,Barrier,Flash,Garen,Flash,Ignite,Nidalee,Heal,Flash,Rumble,Barrier,Flash,Poppy,Flash,Exhaust,Amumu,Flash,Mark,Karma,Mark,Flash,Darius,Mark,Flash,Soraka,Flash,Clarity,Fiora,Mark,Flash
2541517570,Blue,Corki,Exhaust,Flash,Jarvan IV,Flash,Mark,Zed,Mark,Flash,Shen,Mark,Flash,Diana,Flash,Mark,Renekton,Flash,Mark,Galio,Mark,Flash,Evelynn,Mark,Ghost,Janna,Flash,Clarity,Anivia,Clarity,Flash
2541517571,Blue,Lux,Heal,Flash,Master Yi,Flash,Ignite,Irelia,Flash,Heal,Darius,Mark,Flash,Morgana,Flash,Heal,Warwick,Mark,Flash,Heimerdinger,Heal,Flash,Nautilus,Flash,Exhaust,Trundle,Flash,Heal,Fiddlesticks,Flash,Ghost
2541517573,Blue,Fiddlesticks,Mark,Flash,Taric,Mark,Flash,Jarvan IV,Mark,Flash,Talon,Clarity,Flash,Corki,Heal,Flash,Master Yi,Flash,Mark,Leona,Flash,Mark,Vladimir,Flash,Mark,Zyra,Flash,Mark,Lucian,Heal,Flash
2541517615,Blue,Zed,Flash,Mark,Taliyah,Flash,Heal,Bard,Barrier,Flash,Fiddlesticks,Flash,Mark,Vayne,Flash,Exhaust,Quinn,Flash,Heal,Dr. Mundo,Flash,Ghost,Olaf,Flash,Ghost,Soraka,Clarity,Flash,Fiora,Flash,Mark
2541517616,Blue,Leona,Flash,Exhaust,Riven,Flash,Mark,Malzahar,Ignite,Flash,Kindred,Heal,Flash,Caitlyn,Heal,Flash,Malphite,Mark,Flash,Jayce,Mark,Flash,Gnar,Mark,Flash,Orianna,Flash,Clarity,Urgot,Mark,Flash
2541517617,Purple,Wukong,Mark,Flash,Riven,Barrier,Flash,Fiddlesticks,Flash,Ghost,Master Yi,Mark,Flash,Ryze,Flash,Heal,Malphite,Flash,Mark,Miss Fortune,Heal,Flash,Xerath,Flash,Clarity,Varus,Heal,Flash,LeBlanc,Flash,Mark
2541517618,Purple,Heimerdinger,Flash,Ignite,Twisted Fate,Ghost,Heal,Morgana,Heal,Flash,Garen,Flash,Ignite,Vel'Koz,Flash,Heal,Katarina,Flash,Heal,Lux,Flash,Ignite,Sivir,Flash,Heal,Brand,Flash,Mark,Kindred,Flash,Clarity
2541517619,Blue,Hecarim,Ghost,Flash,Kindred,Ignite,Flash,Poppy,Mark,Flash,Mordekaiser,Flash,Heal,Blitzcrank,Flash,Clarity,Draven,Mark,Flash,Jax,Clarity,Flash,Darius,Flash,Heal,Ahri,Clarity,Flash,Ashe,Clarity,Flash
2541517620,Purple,Zyra,Heal,Flash,Malphite,Clarity,Flash,Kled,Heal,Flash,Annie,Ghost,Flash,Veigar,Flash,Barrier,Twitch,Flash,Heal,Soraka,Flash,Mark,Leona,Flash,Heal,Sion,Flash,Mark,Azir,Flash,Mark
2541517621,Blue,Thresh,Flash,Mark,Ziggs,Flash,Mark,Quinn,Mark,Flash,Gragas,Mark,Flash,Lucian,Flash,Heal,Master Yi,Flash,Mark,Rumble,Flash,Heal,Aurelion Sol,Flash,Clarity,Sion,Mark,Flash,Sivir,Mark,Flash
2541517623,Purple,Soraka,Clarity,Flash,Twitch,Flash,Heal,Nami,Clarity,Heal,Azir,Flash,Heal,Pantheon,Mark,Flash,Xin Zhao,Flash,Mark,Orianna,Barrier,Flash,Galio,Flash,Exhaust,Sivir,Flash,Clarity,Brand,Ignite,Flash
2541517624,Blue,Illaoi,Flash,Barrier,Leona,Mark,Flash,Vladimir,Mark,Flash,Xerath,Mark,Flash,Vel'Koz,Flash,Mark,Ziggs,Ignite,Flash,Warwick,Flash,Mark,Kog'Maw,Heal,Flash,Ekko,Mark,Flash,Graves,Flash,Heal
2541517625,Blue,Ziggs,Flash,Exhaust,Orianna,Heal,Flash,Kalista,Heal,Flash,Kindred,Flash,Exhaust,Gnar,Flash,Exhaust,Corki,Flash,Heal,Tristana,Barrier,Flash,Zilean,Flash,Clarity,Alistar,Mark,Flash,Nautilus,Flash,Mark
2541517627,Blue,Kayle,Flash,Mark,Twisted Fate,Flash,Barrier,Veigar,Clarity,Flash,Vladimir,Mark,Flash,Cassiopeia,Heal,Flash,Fizz,Flash,Clarity,Lux,Clarity,Flash,Anivia,Mark,Flash,Swain,Heal,Flash,Ezreal,Flash,Heal
2541517628,Purple,Alistar,Flash,Ignite,Xayah,Flash,Heal,Dr. Mundo,Flash,Mark,Nidalee,Mark,Flash,Heimerdinger,Clarity,Flash,Master Yi,Mark,Flash,Warwick,Mark,Flash,Vayne,Flash,Mark,Karma,Flash,Clarity,Pantheon,Flash,Mark
2541517631,Purple,Soraka,Flash,Exhaust,Blitzcrank,Flash,Mark,Azir,Flash,Heal,Yasuo,Flash,Mark,Ekko,Mark,Flash,Darius,Mark,Flash,Poppy,Flash,Mark,Taric,Flash,Ignite,Pantheon,Flash,Mark,Veigar,Heal,Flash
2541517632,Blue,Nocturne,Flash,Mark,Shen,Flash,Exhaust,Draven,Flash,Heal,Teemo,Mark,Flash,Xin Zhao,Mark,Flash,Vayne,Barrier,Flash,Sion,Clarity,Flash,Vel'Koz,Ignite,Flash,Vladimir,Mark,Flash,Azir,Flash,Ignite
2541517635,Purple,Katarina,Flash,Mark,Maokai,Flash,Mark,Karma,Clarity,Flash,Blitzcrank,Exhaust,Flash,Nidalee,Heal,Flash,Urgot,Clarity,Flash,Cho'Gath,Mark,Clarity,Lux,Clarity,Flash,Rammus,Flash,Mark,Jhin,Heal,Flash
2541517636,Purple,Orianna,Flash,Exhaust,Ziggs,Flash,Exhaust,Gragas,Flash,Ignite,Aurelion Sol,Flash,Heal,Ashe,Flash,Ignite,Sona,Mark,Flash,Kayle,Flash,Mark,Syndra,Flash,Heal,Lulu,Mark,Flash,Lux,Mark,Flash
2541517637,Blue,Caitlyn,Flash,Mark,Katarina,Clarity,Flash,Teemo,Flash,Clarity,Vel'Koz,Flash,Mark,Shyvana,Mark,Flash,Sivir,Heal,Flash,Nunu,Flash,Clarity,Blitzcrank,Flash,Heal,Anivia,Heal,Flash,Zyra,Heal,Flash
2541517638,Purple,Rakan,Mark,Ignite,Kha'Zix,Mark,Flash,Ahri,Mark,Flash,Singed,Mark,Flash,Pantheon,Flash,Mark,Swain,Mark,Flash,Yasuo,Mark,Flash,Nidalee,Clarity,Flash,Twitch,Flash,Cleanse,Anivia,Clarity,Flash
